sender_addr,recipient_addr,total_transactions,total_sent,total_received
0x9eFbF99A3b6b4601A931cAFE574B8254b22cd8CE,0x6aBf53B00b4201934397D0136A50354c3B4E254F,9,9e-05,9e-05
0x9ff2713c492E96C6d2D0023c5c62a58cD762Ca91,0xA688C46C4B3523D81c4B1C1E07D41Bb37f1fed07,9,9e-05,9e-05
0xA09Ff4345f73C122fc8019B26423FAA422E59a5D,0x59Cfc935fF7Deb125E752Aa8368AC357fB6c7570,9,9e-05,9e-05
0xA1f28D83eC7cFbF0269B649BcCA2493e335F73f4,0x5C160cee37a77F23F8Ffa85F237FDe1316a30B9f,9,9e-05,9e-05
0xA33EBFCf7141967D7d3747B5bD51f2f667306619,0x0152858FD418701E78De8E62f7183b6583525389,9,9e-05,9e-05
0xA7f1922e13E66933eb67AE03fbCb2483ED8110aa,0xCe69e09e7104F3DAf99c709542e776edC236287a,9,9e-05,9e-05
0xA96bfBa8070F65080b59bC7EA8029268Ce3e7D3C,0xA6cA54C1D71C86AB51A03654765aB7fFd5081eDE,9,9e-05,9e-05
0xAA95D85150BBEa3968d859dfd7458863C3b0a0C7,0xdA10956a4BF78d5251a2761eE054c1a6528a1F78,9,9e-05,9e-05
0xAE222eccF251b9a4a22DB756095808bC773e85BF,0x60A3c22acF48a3AD32405FCF67cf3C91071B91B9,9,9e-05,9e-05
0xAd873A78D194840C4b3eeFCf827A95E07E31E167,0x88DC68ECcD62F5AA6B873618fbEe59faA8877e9E,9,9e-05,9e-05
0xB0B21ecC637Dabc6A56D89a7A6f1Bc75FDAD3723,0x7d5Cd35d56782719c5DA8A00d3CBBC881d260c29,9,9e-05,9e-05
0xB112Aa31e7FD53422E43cEbB8a07B0303a883d4a,0xCb39489750a5623f4cCff9178FfD9a274543F41C,9,9e-05,9e-05
0xB1199526B3120B13a3ACD5FB3D9Cb0FA2e2e3793,0x0ACFc0BEBCaE54B989962d0fE198d1aF96c8A04A,9,9e-05,9e-05
0xB1261AcCB7b4b0fa1E53E7Dd6707e225312f81A6,0x7e5f23Bbf3d0589Ff25508784324202105EDc8f1,9,9e-05,9e-05
0xB1A876500018D5b7c9d6EFBF5A7B2331c331a88c,0x9E7679C13100954a6F591b55E6B060b7adfA11F6,9,9e-05,9e-05
0xB1FFFE3bc7146B75CC00DFF1CD3cD7662E417D9A,0x712673CAe642eAf21A6dCC02D4FB5D0c47aFeA03,9,9e-05,9e-05
0xB37b898F8bEE54681b943C7DbF3227e2835c4EA5,0x6D0d94589787f6cf256247466C24d95775F6cc43,9,9e-05,9e-05
0xB8Dc29A9Fb0404f50A155DCeAE8EdaB3e711957c,0x88e154C1e7f8fc446A265471289f91F9000D6876,9,9e-05,9e-05
0xBd95fB004Fbc660936aE64Af38D9e82776A8Cb1E,0xB67c36f7e18DcF181584c710e90D1cb5F3Cfba32,9,9e-05,9e-05
0xBe2C55c329A9F5056cdeda03cb1FF3072B68f204,0xFeD5A7F3E1d342228027971280e8F23C4e81E1dd,9,9e-05,9e-05
0xC02daE6313B86afC968D0Dba7e5Ed5b23AD87025,0xdC5366Baa6E68663417c0A770E3606529A77f006,9,9e-05,9e-05
0xC0ffeEBABE5D496B2DDE509f9fa189C25cF29671,0xC0ffeEBABE5D496B2DDE509f9fa189C25cF29671,9,602.21400139,602.04181505
0xC5BE06160846626B0E0523cC12A4bA02C731a778,0x8E1B0a41092E1F1Da5158C6477E451DeFceAB251,9,9e-05,9e-05
0xC67155D3d7Ca935736bfC5cb8146F832cB84FB7e,0x6E85706e9e1510abE57015C82Cfcaa6603b9EC2D,9,9e-05,9e-05
0xC74905096cFA1cC401335eA5E8A6dA37341643aE,0x656B1395586030b6CeAb850d9ee11766403736C5,9,9e-05,9e-05
0xC8C612253aca96A2df862474a9F6E93DED599350,0x8aF3c24bC03fC4f0D47ED96AFFA5f0fe3173f67a,9,9e-05,9e-05
0xC9831c66755B336CE8d4Aa64495bA30921222DCC,0x2643394b66945627fb555FcB3f5B2642CfeD279f,9,9e-05,9e-05
0xC9Bc76dA4244f1c60fDe068374F8AF85770d42a9,0x8434E4Fc8Fd0F27aa5E4ba2578D9f22DA274972f,9,9e-05,9e-05
0xCAC45149c2C606E8098bC99C789c0561EA762d40,0xd2F907fA7a2E23d3E506a4Ee20CA1Ea1c61F5af2,9,9e-05,9e-05
0xCC5d4479C23c9aBAc497455EBB940F03dA15c76f,0x96a652600cea100622fdAFF13fBba5a2366a6668,9,9e-05,9e-05
0xCF3C77d696899516715c7ab8Cf817A0C40A0C792,0xdb370e9D8120ee2504a595291238E9fAB46B2399,9,9e-05,9e-05
0xD02855C6eACB1E64294eF4033E5d1700A6f7f631,0x1F1b10657A093B24B48A582eeF4c0fdB1656EcF0,9,9e-05,9e-05
0xD0f81e3020145a0AA086D79c6a4b548bB65F3f84,0xF603Bf15c722DD78DC3DDD393971E46Bbaa6e081,9,9e-05,9e-05
0xD1487d732eC45573883703e6243bf2dB2C8F1e4a,0x73b1e216ad2AfBbaC5E6b1bc61bfbCb5Ad112E16,9,9e-05,9e-05
0xD391e0005eF0C96D7E2e5DdE485b95888D23E243,0x591a80105fA03653CaB24D5A42Ed4247097fcEbC,9,9e-05,9e-05
0xD5e3F7aEB5B408227D793fA5B9eA5e05ACDEF3B8,0x21331748E0f2915c4bFa8238F0C31328171a1a7D,9,9e-05,9e-05
0xDB82A08B4EaA702C43837948B6709d62Ef0BbE33,0xfDC00Ac65035121E6fA8dAfCb1616264aB21fab0,9,9e-05,9e-05
0xDFF244e5C2Ba66DF2769690391a5dB8eE3eace03,0x75fe88f91cAC6694968b55D66E77B564c26D884d,9,9e-05,9e-05
0xDe1992f4D6CA2200E5AB6e53b245689404215174,0xc6d4Cfcc44c83701b02595fF41679Db9538b34a9,9,9e-05,9e-05
0xE0b86EB744BD6B14AEcC96437195E7Fed61cf061,0xd752A8DD5254ae9A704e38B2de8EC58Fd86E175f,9,9e-05,9e-05
0xE769702554be14830527011478A61628CFf45964,0x47E2dbe833CA87bf65ED18fbb277516811116481,9,9e-05,9e-05
0xE97a2E568d00dA819C87f9a7CEc2704222f6268A,0xCE1d74b8B33191D490103c5b60246EF01a552f27,9,9e-05,9e-05
0xEcb37620cF28ef04927D9E4C254B50580c44adb2,0xcfbA51c474882b8f16A64eC1d05db99E5b82d27d,9,9e-05,9e-05
0xF0A2eF27A9d9dAF06849E705a7A238bc2a24E0c7,0xD4937b2F698E1e47aB33B352BceFf99CBBd04895,9,9e-05,9e-05
0xF2edb42D462b054C39BC77bd06249FA99B029F40,0x760aBc4DE126B583Bbf9afFA60c9d4C80000e51F,9,9e-05,9e-05
0xF8685F8F04D5243C2Ae3a85d6469D86219460308,0xDf3276b4996d7d911FfA9FB8516eF75a8dde097d,9,9e-05,9e-05
0xF934b1a9346E757018238F7bef4b652C9e30d8CC,0xea047Eb38FF46AfB42CC6f6e75EDf84a8fC0637E,9,9e-05,9e-05
0xF945b245Ea6443c38C833822FBA93e3e2fe86d39,0x1b87214547337D6f2e2f984c1705E5749AC838ae,9,9e-05,9e-05
0xF9ABeD65463FE7BEcA6d034b2A387a91D43af205,0x7A62EC9FaEd17DcBe8CC99FFcb99684137d628d8,9,9e-05,9e-05
0xFBFAca403443B560f38d7b6214Ae20BDe83A17CC,0x5f5eb5FD9d0303556551D6aebb755EFd339E1c66,9,9e-05,9e-05
0xFb2993152718438f822deE111F07Ef1aF9735e31,0xC254Fa5D82917d0c75530ADE0b35ec61C888748C,9,9e-05,9e-05
0xa11cc01cbDF47278277c2acD3047a00aF5B636eA,0xc84518E332f3473B1cc6d517f6553293B5625a5C,9,9e-05,9e-05
0xa130aEE6325a91EAF88726aD0653Cbd3Df645750,0x5F8B1142c02E6866376542344fFB81C25f30B226,9,9e-05,9e-05
0xa1DE4DE1d75FEa7979F51b6Cc5Ee896C18a6a170,0x8d882e2705bc14736BC4a02B216571Cd14259cCC,9,9e-05,9e-05
0xa4545C30eED3e3bEE95bdBCA17C6FB977b68Eb59,0x9B7364D981d6e846C2Bcf5284dbA947B2dE06d1b,9,9e-05,9e-05
0xa7778A58D66b1538971D269E0e7E7B4F14535a5A,0x7EC94945559F9bC3dCC08B9ac937f824Eba90814,9,9e-05,9e-05
0xa900961A2131B72b3f37160C3F5032B084E93b9e,0x1829aDC92B86ca3f05c4AE572375dC8C48a86AAe,9,9e-05,9e-05
0xaBA3d0DeCf432a17f3dea01a04b0AD0630810f80,0x4e002a9D4f2830989FED40cEda4cF18bab1255DE,9,9e-05,9e-05
0xaFfB38EBF510D5a46081Dc2aeC561976EbE8f740,0x7703Ad85971A9e6cd633fc516D547572520eF95b,9,9e-05,9e-05
0xadB0E3B246578e41595c47A7f3F6cF064dd5a34e,0xCCf836B50E36D625B04DbaadcF5E3bF0dB88379E,9,9e-05,9e-05
0xb06472a72EeeF6Dd6918557381FDA76573493493,0xc101dd765b078d6cD525Dca459E9d95834d03D50,9,9e-05,9e-05
0xb1D2f2626b0Ef097c2485c0057B5f58A120c5FAa,0x538f58435FBe216a97E7018E5E8696CcB771Aa8d,9,9e-05,9e-05
0xb4e4498701B1194818989df77D3a18741cEdd3B5,0x892BCe7c3b26763A069EdeCD53486C66cfE4cbA1,9,9e-05,9e-05
0xb50eB7d748bFB85339C17ae556de0D13e19394B7,0x162C364Cb81f7692355d8fdC4A01EEbba5aA92Ed,9,9e-05,9e-05
0xb75007270760b46Eb08c14dD6D083edF66CBCA11,0xE4372a960BF0b7F4dE6F6422316c8a3509060D23,9,9e-05,9e-05
0xb84Ed7F0B99E076c504F7a5cDe2354d1a77CB86c,0xa7c29Ba3B20e9C27658ac345E475F3006528A779,9,9e-05,9e-05
0xbBc1D69c9925AC1D8b787e96Fc641906A845CB60,0x31258A0cA33b8ECFF1bD61ff300b8893511Acee7,9,9e-05,9e-05
0xc02bc5DEf988F2695cc821753F1F152757cdd874,0x802B4bcd064dbdccb09e5056075AC2d68f4aE2A4,9,9e-05,9e-05
0xc5617b5023dfe1F40B3b104aE0bCE3DEc20F286a,0x508E41f4c505A11f93d31a63E262e500b2726455,9,9e-05,9e-05
0xc6e801fd63283a16D22089CA1c8482946107ff1b,0x0Bf5bcaDaf694C0Ec99514d269121f4eF49bF274,9,9e-05,9e-05
0xc70477077d9632Af78E5B7ACA89ebf352c0cdE29,0x337eC9407d4e5458B88E0AB6D9224611F34d4c12,9,9e-05,9e-05
0xc799071523905e3f249c11C2295cF76711c3FA5b,0xF26903F34B5E603d2A8015460CC9036D18f3cB5c,9,9e-05,9e-05
0xc98E00BeedfA9675D7aE7B9Dcbb5F0AB6eb6CE72,0x3A8291F654eB1F14e531D07464771dAB5c59872b,9,9e-05,9e-05
0xc9B96Ee52b0F738B48139390E116c52b530FD0eB,0xfe754C6E28Ec0Cd811972dEae76301e48a3a3Ce7,9,9e-05,9e-05
0xcCD9E8133EF802f60d4eB35069943aDDaE413d80,0xe009675A952AAa1Fd0AcB60B83A2819346Bbc730,9,9e-05,9e-05
0xcD6d53564549B83F5B7264fa1df431b59808FCF9,0xFDAb8e8F05d9fb04E8e89c39232e248aA1436fE5,9,9e-05,9e-05
0xca49D2Df43E53149F12C9C7dd27899Ca457725D3,0x86f8fBdDC4F5430878d10cBb4237046FA1fF7798,9,9e-05,9e-05
0xcbCe6FAA48Fe56ea7a3c48Dd873c14D2956A04d3,0xc5ece59eA02249fC207E4602F8E05252cDDD0139,9,9e-05,9e-05
0xd0C17D1b3Cac8e9032288EE55BD8B0Ca6C3E21A9,0xB6D1D6F3EBF228e4a617ed4DaD6291d08D6fF8C3,9,9e-05,9e-05
0xd16fdC61395083c870dbbA0bd78634A7495cD1c2,0xF600C319D7A24bD86a98b0310f1dAF23c68d4D63,9,9e-05,9e-05
0xd3daf46A7a1D0dCd73B1A4D96Fe602ccb5531D1A,0xfC3a4F54317f8a1d24fc7135212E3fc9ECD301BF,9,9e-05,9e-05
0xdF84bc221Bc752B3f9C87E21c1373a64BDD3C8b6,0xA20388A080Fa7a40994Eb59dd34fB436688f375A,9,9e-05,9e-05
0xdcC7c59Ff8d3B7C010f52e55A6bF696bCd0a1A53,0xb4C111653BC591C59063B361bAEEE04906124fd5,9,9e-05,9e-05
0xdf1F46326432fa1283639bC41F0e8E85007E3523,0x0f6cbF037a809cC595cb0cEa6e7eA0EA81e0B7e8,9,9e-05,9e-05
0xdfce5cb2efb21961478c2a6D1f9B9EF353425Fb4,0x24CBAf4EAB550653D6AF59AAB62b9e5Ce290851c,9,9e-05,9e-05
0xe1B644a32c341DCB7e70F2933D97A2D2755924a3,0x3552478E60563D7c70c8e351Fa3f374bCBfd265a,9,9e-05,9e-05
0xe1E1391e5f4b49d43836cbd0e3cBDc2698079D67,0xA38CC3aF720904FFF4CB15B1e72724936b67bD9f,9,9e-05,9e-05
0xe20144f3D89309BAfF33D0A3e8AbcF0b297E35ac,0x3c3CB89fA8517D7b774f4b752A0691c95BE30298,9,9e-05,9e-05
0xe3CCd2d2EA478E51F1c144B6E7bb0A7196e4E686,0x04785204f5A343592043250D0c7d1498757A4412,9,9e-05,9e-05
0xe8A66EAa5F944722b995Eb996656c1B7F8B0EBF7,0x3575D2156C59B815b5018b296A89e146B6029A76,9,9e-05,9e-05
0xf25f8aB0e28910Fe199867739EaDA979552a4A27,0x1D08220fBB49e043c0849f9857f4C55550e0dEcE,9,9e-05,9e-05
0xf872A8cf2A2c89bCe8514ACFfa75D95de166099B,0x993ac764A653CeeA19E8595AA32bE16f357AbEAB,9,9e-05,9e-05
0xf91C364D15AD4634d74e1DB875854B90Bb225Aa1,0xF4Ad79a26D5BF83225f9BE9010BDB1326bdDF80d,9,9e-05,9e-05
0xfcB8c246b5d7290d5C5C6106A05Cf5f0a0891332,0xF4edF59Cbb9906Fef98cbc4DD79a4daF5504E2a7,9,9e-05,9e-05
0xff1c3aE7A1320DECbBB7fE5de31cFdb6718cFD0d,0xe031E3B1689eC5746b8b98A2029234ED6eEdc867,9,9e-05,9e-05
0x001350f8c23592DF9e8165E90affFcb7DC5b768d,0x84F7Dc51B45E487b6FD16F93840C3109ECd17D9c,8,8e-05,8e-05
0x00511C224B92215Ef5114F6adECcB74617FaaF17,0xC566C7c0753582f6a1F0D25958A82E046BD25263,8,8e-05,8e-05
0x018E0C1C7e29c88B88410A18C385752E792c9dBE,0x764ABa7c4e43a77C308323629B1b1e874305fa98,8,8e-05,8e-05
0x0210812487a9FB5365F9c5C7D1eef2885A20E462,0x10502315187D263Dc045483215B77f9889aac7b9,8,8e-05,8e-05
0x021D68ca37514aF4fC2c3271626C370e52f515DD,0x20750c6d326147bDd1aB859Cbb704905e694a3c4,8,8e-05,8e-05
0x03690Ed5B1d4312C520d0235E64308E3Ac678EF5,0xaAA7BcCf39B4B69C503974C7638B5635c31360E9,8,8e-05,8e-05
0x05F1911a74C80F2160dEebB50b346579BB4b06Fb,0xc35d3bCbD31e573C68DBA4174D320619046ec75a,8,8e-05,8e-05
0x0616Da69bb61dA5f4E15BAEf95fAcCBa19456EF2,0xF102F7DB95F38c7746Ff3E0B378f53e7032f5907,8,8e-05,8e-05
0x0692e454eCd085f9fE5ED31132a08C6ccfaD66B3,0x9c774320cb1CC8aeC93168Be0EA4EA40CE4D578B,8,8e-05,8e-05
0x06eB04089400CfE1fFaa5fE38f59C01cD621fc54,0x18a3A7D9a0377fb18e691c3E06c2fc2579Af0A28,8,8e-05,8e-05
0x07570087D0eD0442e66Be444f3043Bcd9C78F01E,0xc3a7494837748B23eEE68FA4c894a9c37F68003a,8,8e-05,8e-05
0x07eb30F1ebB3d32f8a044F019455ADC75b9491DE,0x727e081f261e7C2A24154a83179efd14c1C5b247,8,8e-05,8e-05
0x0BE22DD2F156642f39c4F1b737b12FCa04128110,0x4170d6eE7F99b20F7d69dB46228bEB377d4ec6f6,8,8e-05,8e-05
0x0C9F2303806455b46c60B6630aCc659E4AF1eAdB,0x2cBd25Acc9A77E2ECd7e6a9554130CBdA6b34E7B,8,8e-05,8e-05
0x10500d26F4313E3Af452C0f7866F3FafD2d0A51d,0x9C67A3Bc9Fc7908CA1aAEF6a6ac4b79ac2256Aa8,8,8e-05,8e-05
0x10502315187D263Dc045483215B77f9889aac7b9,0x0210812487a9FB5365F9c5C7D1eef2885A20E462,8,8e-05,8e-05
0x18037634728C4C91B57111f5125d10259090D828,0xcAeF2FC82E9deb6d8deDA0E30821a3D692D52fC7,8,8e-05,8e-05
0x18560045589264BC9246965844B1150883e08A59,0x9442C58cDdF6a8b76307B5212f7aD14a98CB671C,8,8e-05,8e-05
0x1B49279e2bDE68399aD3a5F4353760E176dD2512,0x3887c314F08F191aAA2654f1Ef4c7490002bDf09,8,8e-05,8e-05
0x1BC7bd425239537D269CBBa0C454618Bb0AD3612,0x63e111cba2c0C3BC0c427344bCB7a0800398D089,8,8e-05,8e-05
0x20750c6d326147bDd1aB859Cbb704905e694a3c4,0x021D68ca37514aF4fC2c3271626C370e52f515DD,8,8e-05,8e-05
0x26Ca89A12CB3576345f602E8a392D429382DF9C3,0x71ffe10C9A64e8555c4FB11d14932D4B2ca99644,8,8e-05,8e-05
0x2Fbf978cb197743eDE579b4BD710c31FA75a3730,0xFF7f3A0CFa95b3CbfD7AaD8e9dDaC9be66CEfdEA,8,8e-05,8e-05
0x2d27efA628AA52AFaD35A31b69E7cE7988b1f255,0x5AC486765e37188e031665B802D9Ba9535Fb21cc,8,8e-05,8e-05
0x3887c314F08F191aAA2654f1Ef4c7490002bDf09,0x1B49279e2bDE68399aD3a5F4353760E176dD2512,8,8e-05,8e-05
0x3C9512E5cDbFa15745D348492fa3104bb6BD47c9,0x4a1F45598a4Ba8a82A57E09992D0D1C9E66df797,8,8e-05,8e-05
0x3be2097795cf62c24b333865961e8e6C8aD434Fd,0x402B4bd50BB6dBC7F128C3e0cec446471A2d96d9,8,8e-05,8e-05
0x3f27Ead326b590b5b3280e5973aAb35E473bb2b1,0xba1DD5fC2e22B7d88592d05beAefF762A26e2FA3,8,8e-05,8e-05
0x4170d6eE7F99b20F7d69dB46228bEB377d4ec6f6,0x0BE22DD2F156642f39c4F1b737b12FCa04128110,8,8e-05,8e-05
0x4488870802e359ef3E0a7387757d4eB6c48F7A07,0x4AE15F3f2D3B35990120f219a4970f57E9e6876C,8,8e-05,8e-05
0x46a7Cc1d36651865fcb3688C3166135D22576aCc,0x53752FF1Aa3f7EC6F2A42357F72C4305C0B9eD5C,8,8e-05,8e-05
0x46e6e4611f17017A08d2CFBa3a4661C4F82e23E2,0x61884cfC6F053D96FB281d2E8Be13d48ffdB1c24,8,8e-05,8e-05
0x47515111FcA79C982dAbaaee1eBbF45beADF60e8,0xaB6Be270D05c984DaF16c5B70744d190c24F3A89,8,8e-05,8e-05
0x486cb1B6add521f4a890C630C53655D38698f7E1,0xBC3e51a03F169B7614F2F34F4988c9e2f9008d85,8,8e-05,8e-05
0x4AE15F3f2D3B35990120f219a4970f57E9e6876C,0x4488870802e359ef3E0a7387757d4eB6c48F7A07,8,8e-05,8e-05
0x4C725606cFD351D657762b65723711C738698B4B,0x208318ACc449caA783BaB70c34094901cDADb970,8,8e-05,8e-05
0x4a1F45598a4Ba8a82A57E09992D0D1C9E66df797,0x3C9512E5cDbFa15745D348492fa3104bb6BD47c9,8,8e-05,8e-05
0x4bfC3024FE5011CC19a670828375a9Ac14427924,0x7CB8e355ACD782280Cf15631C73E430e1BD55303,8,8e-05,8e-05
0x53752FF1Aa3f7EC6F2A42357F72C4305C0B9eD5C,0x46a7Cc1d36651865fcb3688C3166135D22576aCc,8,8e-05,8e-05
0x5AC486765e37188e031665B802D9Ba9535Fb21cc,0x2d27efA628AA52AFaD35A31b69E7cE7988b1f255,8,8e-05,8e-05
0x61884cfC6F053D96FB281d2E8Be13d48ffdB1c24,0x46e6e4611f17017A08d2CFBa3a4661C4F82e23E2,8,8e-05,8e-05
0x62507D199EeAd0353F2E16cB705686bd4a5BFCfa,0xc8737Da109e46ce7ce0235968fc6Ed3eD6396656,8,8e-05,8e-05
0x63e111cba2c0C3BC0c427344bCB7a0800398D089,0x1BC7bd425239537D269CBBa0C454618Bb0AD3612,8,8e-05,8e-05
0x6431d0f14D6808A9980634dA72e50185dfDF992B,0x86C1d8daC9021F560D71bf54d01A55f1CaC70875,8,8e-05,8e-05
0x6Eae0e843943025f5fab561D6C661789513C890B,0xC826E5afE94eCe1C03A6475328809BcB116C0F11,8,8e-05,8e-05
0x70785dadF5859E7b149AD6061525C46c8f15A4f4,0xEE2b201a0426A4676Cdf82bB316aEf8596DfeD76,8,8e-05,8e-05
0x71ffe10C9A64e8555c4FB11d14932D4B2ca99644,0x26Ca89A12CB3576345f602E8a392D429382DF9C3,8,8e-05,8e-05
0x720eeEFEb23BE7468412fcc14EC01Ae59782b65B,0xa1ae8d880d689069d80b1355c2aF0D96543dDd6b,8,8e-05,8e-05
0x727e081f261e7C2A24154a83179efd14c1C5b247,0x07eb30F1ebB3d32f8a044F019455ADC75b9491DE,8,8e-05,8e-05
0x764ABa7c4e43a77C308323629B1b1e874305fa98,0x018E0C1C7e29c88B88410A18C385752E792c9dBE,8,8e-05,8e-05
0x79E005f299abcBF560c0F0e20f74759BF37ee2B8,0xe87fA06D4F62e669E499A9AB2800834dABfb0ba6,8,8e-05,8e-05
0x7AD88E904861a4EeD3ca5ec67EBeC0103De0Db5c,0xC4Afb4224997B4CA3111689735ccea06CAF5c209,8,8e-05,8e-05
0x7CB8e355ACD782280Cf15631C73E430e1BD55303,0x4bfC3024FE5011CC19a670828375a9Ac14427924,8,8e-05,8e-05
0x7eCfaA743253A3249328363392E33ceC17d22726,0xf3D595d957640C74543fBBEEC0bda456c367B227,8,8e-05,8e-05
0x7faCAebC5921A8251f801d0E6C9C860321A0735A,0xe45623449d67981c053A87589777051c6D55142f,8,8e-05,8e-05
0x84F7Dc51B45E487b6FD16F93840C3109ECd17D9c,0x001350f8c23592DF9e8165E90affFcb7DC5b768d,8,8e-05,8e-05
0x86C1d8daC9021F560D71bf54d01A55f1CaC70875,0x6431d0f14D6808A9980634dA72e50185dfDF992B,8,8e-05,8e-05
0x8730Cc1c8F4DE4EdC11a46Fa9347F5f6A3eA5CCf,0x95892363839F24D0a4180FD2aBb828715903fB5B,8,8e-05,8e-05
0x893C421b79b224686F8289Bc35C221A89B9c0321,0x055f124B9965Aad3541CB28dc6eA8f0614C2b3d0,8,8e-05,8e-05
0x8EF909Ba5795a304764E83952fFD094E91AD912d,0xfe2217abd841eDED2B092BE05BCd547305Ea9ad0,8,8e-05,8e-05
0x8ef5fe506b785ea5DfDF79eC28d1Cfc7B6eA397D,0xaC20518129965a4dD56F9E3E146eDeD21d60fFB5,8,8e-05,8e-05
0x9273291C76Aa0160d597bb7EB6CA6956a4Dd0b0c,0xfac5CFD4821b4753e9b5Ae31A5eE341097cE1cFD,8,8e-05,8e-05
0x9442C58cDdF6a8b76307B5212f7aD14a98CB671C,0x18560045589264BC9246965844B1150883e08A59,8,8e-05,8e-05
0x95892363839F24D0a4180FD2aBb828715903fB5B,0x8730Cc1c8F4DE4EdC11a46Fa9347F5f6A3eA5CCf,8,8e-05,8e-05
0x9C67A3Bc9Fc7908CA1aAEF6a6ac4b79ac2256Aa8,0x10500d26F4313E3Af452C0f7866F3FafD2d0A51d,8,8e-05,8e-05
0x9c774320cb1CC8aeC93168Be0EA4EA40CE4D578B,0x0692e454eCd085f9fE5ED31132a08C6ccfaD66B3,8,8e-05,8e-05
0xB6EC6C26303B1A9473021D25d426E988052DFB84,0xdA42f98BD8Ee366aD5DD53ffAD55FCCa6e9Be939,8,8e-05,8e-05
0xBC3e51a03F169B7614F2F34F4988c9e2f9008d85,0x486cb1B6add521f4a890C630C53655D38698f7E1,8,8e-05,8e-05
0xBe51f11F3CcEbAcaae805a6B2Ad96Ee48CB32DD8,0x5c1964270F80516a302aaa29C008046295C612F4,8,8e-05,8e-05
0xC4Afb4224997B4CA3111689735ccea06CAF5c209,0x7AD88E904861a4EeD3ca5ec67EBeC0103De0Db5c,8,8e-05,8e-05
0xC566C7c0753582f6a1F0D25958A82E046BD25263,0x00511C224B92215Ef5114F6adECcB74617FaaF17,8,8e-05,8e-05
0xC826E5afE94eCe1C03A6475328809BcB116C0F11,0x6Eae0e843943025f5fab561D6C661789513C890B,8,8e-05,8e-05
0xD326800ca48A3666d88D79458Aeb108F44f9a60A,0xF40236C720086db26662bD485E70FF09EaADA0a3,8,8e-05,8e-05
0xEE2b201a0426A4676Cdf82bB316aEf8596DfeD76,0x70785dadF5859E7b149AD6061525C46c8f15A4f4,8,8e-05,8e-05
0xF102F7DB95F38c7746Ff3E0B378f53e7032f5907,0x0616Da69bb61dA5f4E15BAEf95fAcCBa19456EF2,8,8e-05,8e-05
0xF40236C720086db26662bD485E70FF09EaADA0a3,0xD326800ca48A3666d88D79458Aeb108F44f9a60A,8,8e-05,8e-05
0xFF7f3A0CFa95b3CbfD7AaD8e9dDaC9be66CEfdEA,0x2Fbf978cb197743eDE579b4BD710c31FA75a3730,8,8e-05,8e-05
0xa1ae8d880d689069d80b1355c2aF0D96543dDd6b,0x720eeEFEb23BE7468412fcc14EC01Ae59782b65B,8,8e-05,8e-05
0xa363104815d7A0a31a97B55f4b6C9224a3094a35,0xf0c15ec65b982b1CFBa480F80B47B4E81527c4d8,8,8e-05,8e-05
0xaAA7BcCf39B4B69C503974C7638B5635c31360E9,0x03690Ed5B1d4312C520d0235E64308E3Ac678EF5,8,8e-05,8e-05
0xaC20518129965a4dD56F9E3E146eDeD21d60fFB5,0x8ef5fe506b785ea5DfDF79eC28d1Cfc7B6eA397D,8,8e-05,8e-05
0xba1DD5fC2e22B7d88592d05beAefF762A26e2FA3,0x3f27Ead326b590b5b3280e5973aAb35E473bb2b1,8,8e-05,8e-05
0xc35d3bCbD31e573C68DBA4174D320619046ec75a,0x05F1911a74C80F2160dEebB50b346579BB4b06Fb,8,8e-05,8e-05
0xc8737Da109e46ce7ce0235968fc6Ed3eD6396656,0x62507D199EeAd0353F2E16cB705686bd4a5BFCfa,8,8e-05,8e-05
0xcAeF2FC82E9deb6d8deDA0E30821a3D692D52fC7,0x18037634728C4C91B57111f5125d10259090D828,8,8e-05,8e-05
0xdA42f98BD8Ee366aD5DD53ffAD55FCCa6e9Be939,0xB6EC6C26303B1A9473021D25d426E988052DFB84,8,8e-05,8e-05
0xe45623449d67981c053A87589777051c6D55142f,0x7faCAebC5921A8251f801d0E6C9C860321A0735A,8,8e-05,8e-05
0xe87fA06D4F62e669E499A9AB2800834dABfb0ba6,0x79E005f299abcBF560c0F0e20f74759BF37ee2B8,8,8e-05,8e-05
0xf0c15ec65b982b1CFBa480F80B47B4E81527c4d8,0xa363104815d7A0a31a97B55f4b6C9224a3094a35,8,8e-05,8e-05
0xf3D595d957640C74543fBBEEC0bda456c367B227,0x7eCfaA743253A3249328363392E33ceC17d22726,8,8e-05,8e-05
0xf7f40A5F9AC5f77864DAeFdC81C2B3Dc1C8C83a0,0x0053F8636d7D6A541DaF82Ef1876800143673AeD,8,8e-05,8e-05
0xfac5CFD4821b4753e9b5Ae31A5eE341097cE1cFD,0x9273291C76Aa0160d597bb7EB6CA6956a4Dd0b0c,8,8e-05,8e-05
0xfe2217abd841eDED2B092BE05BCd547305Ea9ad0,0x8EF909Ba5795a304764E83952fFD094E91AD912d,8,8e-05,8e-05
0x04785204f5A343592043250D0c7d1498757A4412,0xe3CCd2d2EA478E51F1c144B6E7bb0A7196e4E686,7,7.000000000000001e-05,7.000000000000001e-05
0x0Bf5bcaDaf694C0Ec99514d269121f4eF49bF274,0xc6e801fd63283a16D22089CA1c8482946107ff1b,7,7.000000000000001e-05,7.000000000000001e-05
